,CAD,HKD,ISK,PHP,DKK,HUF,CZK,GBP,RON,SEK,IDR,INR,BRL,RUB,HRK,JPY,THB,CHF,EUR,MYR,BGN,TRY,CNY,NOK,NZD,ZAR,USD,MXN,SGD,AUD,ILS,KRW,PLN
2019-06-11,1.3252650177,7.8356890459,124.1166077739,51.9522968198,6.5977915194,283.1272084806,22.6501766784,0.7869699647,4.174204947,9.4371024735,14237.5,69.4483215548,3.8774734982,64.5076855124,6.5494699647,108.7367491166,31.2747349823,0.9923144876,0.8833922261,4.1628091873,1.7277385159,5.8084805654,6.9119257951,8.6307420495,1.5199646643,14.7650176678,1.0,19.1504416961,1.3644876325,1.4375441696,3.5816254417,1181.519434629,3.7701413428
2019-06-12,1.3299478937,7.8221319438,124.9668815685,51.942947982,6.595248609,283.8735317495,22.6212134593,0.7842886161,4.1729223704,9.4321292944,14241.4201183432,69.3199682063,3.8559569019,64.7366422326,6.5468515411,108.3811710677,31.2452530248,0.993729577,0.8831581736,4.1574671024,1.727280756,5.7891018281,6.9191910271,8.6390532544,1.5195619535,14.76013424,1.0,19.1305307781,1.3640377992,1.4388412965,3.5821778681,1181.4978362625,3.7629603462
2019-06-13,1.3305872974,7.8284170431,125.3432544955,51.8699619098,6.615112056,285.233413057,22.6601116131,0.7879174418,4.1829214279,9.475418549,14293.0020373815,69.5141287979,3.8470192223,64.6004960581,6.5663920631,108.4595624059,31.2250863673,0.992736292,0.885818053,4.1693684117,1.732482948,5.8767827088,6.9221365931,8.6562140136,1.5236956329,14.8707591461,1.0,19.1676853574,1.3661971831,1.4470723713,3.5902205687,1183.2226060767,3.7712817787
2019-06-14,1.3331557923,7.82689747,125.6102973813,51.965379494,6.6290279627,285.4238792721,22.6719928984,0.7908832668,4.1928983577,9.4442964936,14316.9995561474,69.7807367954,3.8546826454,64.2592099423,6.5783399911,108.2112738571,31.1593430981,0.9952063915,0.8877052818,4.1705281846,1.7361739902,5.8967598757,6.9238348868,8.6753661784,1.5304926764,14.7828672881,1.0,19.1809143364,1.3673324456,1.4490901021,3.596804261,1183.8437638704,3.7757656458
2019-06-15,1.3331557923,7.82689747,125.6102973813,51.965379494,6.6290279627,285.4238792721,22.6719928984,0.7908832668,4.1928983577,9.4442964936,14316.9995561474,69.7807367954,3.8546826454,64.2592099423,6.5783399911,108.2112738571,31.1593430981,0.9952063915,0.8877052818,4.1705281846,1.7361739902,5.8967598757,6.9238348868,8.6753661784,1.5304926764,14.7828672881,1.0,19.1809143364,1.3673324456,1.4490901021,3.596804261,1183.8437638704,3.7757656458
2019-06-16,1.3331557923,7.82689747,125.6102973813,51.965379494,6.6290279627,285.4238792721,22.6719928984,0.7908832668,4.1928983577,9.4442964936,14316.9995561474,69.7807367954,3.8546826454,64.2592099423,6.5783399911,108.2112738571,31.1593430981,0.9952063915,0.8877052818,4.1705281846,1.7361739902,5.8967598757,6.9238348868,8.6753661784,1.5304926764,14.7828672881,1.0,19.1809143364,1.3673324456,1.4490901021,3.596804261,1183.8437638704,3.7757656458
2019-06-17,1.3413743991,7.8300694321,125.9569165035,52.2547623286,6.6471426028,286.8880185152,22.7523589105,0.7940893716,4.2086523055,9.4797044686,14335.0008901549,69.9457005519,3.8985223429,64.2186220402,6.5920420153,108.6523055012,31.3298914011,0.9982196902,0.890154887,4.1759836212,1.7409649279,5.8705714794,6.9248709275,8.7179989318,1.5363183194,14.8177852946,1.0,19.1643225921,1.3708385259,1.4558483176,3.6094890511,1186.7990030265,3.7925048959
2019-06-18,1.3422722803,7.8343613122,126.4860999374,52.0791990703,6.6748904979,288.1112005006,22.8917493519,0.7991686779,4.2220434433,9.5122016626,14322.499329579,69.7242334853,3.8717261107,64.2519889157,6.619737195,108.2327701797,31.3247519442,0.9989273264,0.8938946992,4.1814606239,1.7482792527,5.8389201752,6.9264324663,8.7418432109,1.5367837669,14.6403861625,1.0,19.1235362474,1.3710556896,1.4614284437,3.6116027532,1184.9110574774,3.8072763029
2019-06-19,1.3375568841,7.8239493174,126.2603729812,51.9104131346,6.6628892656,289.0782546623,22.8740965468,0.7943249755,4.2183456768,9.5358258231,14269.5012046043,69.6667261533,3.8657981619,64.0099937539,6.6050682609,108.4054608727,31.2750959222,0.9972338717,0.8922994557,4.1723922548,1.7451592755,5.8550905684,6.9044347283,8.7280271259,1.5323458553,14.5170875346,1.0,19.1435709824,1.367270456,1.4547158026,3.6068528598,1176.6039082716,3.8074417775
2019-06-20,1.3165295834,7.8163084815,125.1437162819,51.4362784116,6.6030777395,286.1767046962,22.6576457062,0.7884938534,4.1798885646,9.4055010171,14182.4975678783,69.4317679314,3.8389493234,63.1814804988,6.5477138056,107.6412841603,30.9348191386,0.9854072698,0.8844078889,4.1479614398,1.7297249491,5.7743875475,6.8543380207,8.5502785885,1.5174670558,14.2662952154,1.0,18.9227911913,1.3563279384,1.4436189971,3.578137437,1160.5642522331,3.7636862121
2019-06-21,1.3191940615,7.8140685755,125.0441852245,51.4784376105,6.5974726052,286.2937433722,22.6307882644,0.7902527395,4.1745316366,9.394485684,14127.783669141,69.5462177448,3.8314775539,63.2017497349,6.5405620361,107.4938140686,30.8050547897,0.9815305762,0.8837044892,4.1535878402,1.72834924,5.8153057618,6.8745139625,8.5595616826,1.5253623188,14.3317426653,1.0,19.0613290916,1.3575468363,1.448038176,3.6041887593,1161.5500176741,3.7631671969
2019-06-22,1.3191940615,7.8140685755,125.0441852245,51.4784376105,6.5974726052,286.2937433722,22.6307882644,0.7902527395,4.1745316366,9.394485684,14127.783669141,69.5462177448,3.8314775539,63.2017497349,6.5405620361,107.4938140686,30.8050547897,0.9815305762,0.8837044892,4.1535878402,1.72834924,5.8153057618,6.8745139625,8.5595616826,1.5253623188,14.3317426653,1.0,19.0613290916,1.3575468363,1.448038176,3.6041887593,1161.5500176741,3.7631671969
2019-06-23,1.3191940615,7.8140685755,125.0441852245,51.4784376105,6.5974726052,286.2937433722,22.6307882644,0.7902527395,4.1745316366,9.394485684,14127.783669141,69.5462177448,3.8314775539,63.2017497349,6.5405620361,107.4938140686,30.8050547897,0.9815305762,0.8837044892,4.1535878402,1.72834924,5.8153057618,6.8745139625,8.5595616826,1.5253623188,14.3317426653,1.0,19.0613290916,1.3575468363,1.448038176,3.6041887593,1161.5500176741,3.7631671969
2019-06-24,1.3191153239,7.8111286642,124.1881692119,51.3700193084,6.5528348253,284.6147094962,22.4688432508,0.7843163068,4.1408636124,9.3099877128,14152.1853607162,69.4106547306,3.8235035984,62.939002984,6.4915745129,107.2933122696,30.7249429524,0.9749868352,0.8776549061,4.1399859575,1.7165174653,5.7969106547,6.8767772512,8.4819203089,1.5134281201,14.331665789,1.0,19.1529752501,1.3541337546,1.4380375636,3.6009303142,1156.5473055994,3.733982798
2019-06-25,1.3172637864,7.8077801194,124.253600281,51.3496663154,6.5554970144,284.9402880225,22.4420442571,0.7857832806,4.143308746,9.2483315771,14152.0021074816,69.3471197752,3.8346505093,62.7317351598,6.4932384967,107.1039690903,30.710396909,0.9754127151,0.8781173165,4.1376009835,1.7174218476,5.7699332631,6.8797857394,8.5050052687,1.5050930804,14.3028626625,1.0,19.2344573235,1.3532665964,1.4349315068,3.6014225501,1154.0832455216,3.7375307341
2019-06-26,1.3155254357,7.8088364725,124.5379334624,51.4486886112,6.5702341137,284.720999824,22.430910051,0.7886199613,4.155958458,9.2796162647,14167.9985917972,69.1519978877,3.8394648829,63.0521915156,6.5090653054,107.7275127618,30.7648301355,0.9780848442,0.8801267383,4.1475092413,1.7213518747,5.7648301355,6.87722232,8.5137299771,1.4965675057,14.3286393241,1.0,19.184298539,1.3542510121,1.4325822919,3.5931174089,1155.4831895793,3.7517162471
2019-06-27,1.3129287599,7.8131926121,124.6262093228,51.1952506596,6.5647317502,284.6437994723,22.3693931398,0.7865259455,4.153298153,9.2777484609,14140.0,69.100703606,3.8582233949,62.98117854,6.5043975374,107.8627968338,30.7854001759,0.9781002639,0.8795074758,4.1439753738,1.7201407212,5.7671943712,6.8776605101,8.517414248,1.4948109059,14.1506596306,1.0,19.1202286719,1.3538258575,1.4292875989,3.5847845207,1154.8988566403,3.7392260334
2019-06-28,1.3086994728,7.8089630931,124.5166959578,51.2609841828,6.5585237258,284.1739894552,22.3611599297,0.7878295255,4.1601933216,9.2823374341,14132.9964850615,69.0017574692,3.8234622144,62.915202109,6.5002636204,107.7328646749,30.665202109,0.9758347979,0.8787346221,4.137258348,1.718629174,5.7693321617,6.8703866432,8.5182776801,1.4903339192,14.1667838313,1.0,19.1740773286,1.3528119508,1.4274165202,3.5682776801,1155.8435852373,3.7342706503
2019-06-29,1.3086994728,7.8089630931,124.5166959578,51.2609841828,6.5585237258,284.1739894552,22.3611599297,0.7878295255,4.1601933216,9.2823374341,14132.9964850615,69.0017574692,3.8234622144,62.915202109,6.5002636204,107.7328646749,30.665202109,0.9758347979,0.8787346221,4.137258348,1.718629174,5.7693321617,6.8703866432,8.5182776801,1.4903339192,14.1667838313,1.0,19.1740773286,1.3528119508,1.4274165202,3.5682776801,1155.8435852373,3.7342706503
2019-06-30,1.3086994728,7.8089630931,124.5166959578,51.2609841828,6.5585237258,284.1739894552,22.3611599297,0.7878295255,4.1601933216,9.2823374341,14132.9964850615,69.0017574692,3.8234622144,62.915202109,6.5002636204,107.7328646749,30.665202109,0.9758347979,0.8787346221,4.137258348,1.718629174,5.7693321617,6.8703866432,8.5182776801,1.4903339192,14.1667838313,1.0,19.1740773286,1.3528119508,1.4274165202,3.5682776801,1155.8435852373,3.7342706503
2019-07-01,1.3098951449,7.8102916557,124.8568155785,51.0644109613,6.5774077011,284.5184597762,22.4495550269,0.7905366112,4.1701471495,9.291567539,14112.5033042559,68.9364701736,3.8272094458,62.9769142656,6.5177548683,108.3179134726,30.6379416689,0.981672394,0.8811349018,4.1328751432,1.7233236408,5.6632302405,6.8423649661,8.5336152965,1.4927306371,14.1171909419,1.0,19.1227420918,1.3533350956,1.4297294916,3.5723852322,1161.5737069345,3.7383910477
2019-07-02,1.311299885,7.8040881338,125.387133882,51.1291036191,6.6046367578,285.7357755951,22.5307494912,0.7914609327,4.1882134324,9.3412087426,14137.5011060968,68.956729493,3.8386868419,63.2650207946,6.5449960181,108.2736041058,30.6548093089,0.9883196177,0.8848774445,4.1384833201,1.7306433059,5.6535704805,6.87602867,8.5580922042,1.5003981949,14.1221130873,1.0,19.0683125387,1.3553667817,1.4295195115,3.5738430227,1166.53393505,3.7544465092
2019-07-03,1.3100150536,7.7972195165,125.4759585584,51.1653236518,6.609492606,285.5220047817,22.5431683344,0.7947401045,4.192774285,9.3115204109,14141.5035862924,68.8453023997,3.8643407421,63.5912512176,6.5487470114,107.686177278,30.580005313,0.984326574,0.8855042947,4.141857788,1.7318692996,5.6390684495,6.8806340211,8.5533516338,1.4949969007,14.1137873019,1.0,19.0220490569,1.3564154786,1.4250420615,3.5692021606,1169.786593465,3.7570176215
2019-07-04,1.3066087881,7.7869418852,125.5315379164,51.1011693834,6.6117115521,285.9851169383,22.531892275,0.7949149539,4.180368533,9.3203401843,14139.9982282069,68.5094790928,3.8180368533,63.4224840539,6.5543054571,107.7693125443,30.6546775337,0.9851169383,0.8858965273,4.1329730687,1.7326364281,5.6021438696,6.8716335932,8.5310063785,1.4961020553,13.9855598866,1.0,18.985205528,1.3560418143,1.4241672573,3.5673281361,1168.9493267186,3.7596562721
2019-07-05,1.3065719361,7.7937833037,125.8436944938,51.2113676732,6.628330373,287.2202486679,22.6207815275,0.796651865,4.1959147425,9.3761101243,14120.4973357016,68.4809058615,3.8095026643,63.503374778,6.5697158082,108.1438721137,30.6651865009,0.9880994671,0.8880994671,4.1355239787,1.7369449378,5.6070159858,6.8761101243,8.5546181172,1.5019538188,14.1087921847,1.0,18.9939609236,1.3571936057,1.4260213144,3.563410302,1170.8969804618,3.7698934281
2019-07-06,1.3065719361,7.7937833037,125.8436944938,51.2113676732,6.628330373,287.2202486679,22.6207815275,0.796651865,4.1959147425,9.3761101243,14120.4973357016,68.4809058615,3.8095026643,63.503374778,6.5697158082,108.1438721137,30.6651865009,0.9880994671,0.8880994671,4.1355239787,1.7369449378,5.6070159858,6.8761101243,8.5546181172,1.5019538188,14.1087921847,1.0,18.9939609236,1.3571936057,1.4260213144,3.563410302,1170.8969804618,3.7698934281
2019-07-07,1.3065719361,7.7937833037,125.8436944938,51.2113676732,6.628330373,287.2202486679,22.6207815275,0.796651865,4.1959147425,9.3761101243,14120.4973357016,68.4809058615,3.8095026643,63.503374778,6.5697158082,108.1438721137,30.6651865009,0.9880994671,0.8880994671,4.1355239787,1.7369449378,5.6070159858,6.8761101243,8.5546181172,1.5019538188,14.1087921847,1.0,18.9939609236,1.3571936057,1.4260213144,3.563410302,1170.8969804618,3.7698934281
2019-07-08,1.3055728934,7.8004458315,126.348640214,51.3419527419,6.6545697726,289.4872938029,22.7454302274,0.7991529202,4.2086491306,9.4492197949,14110.0044583148,68.5648684797,3.8120374498,63.7561301828,6.5942933571,108.6045474811,30.7748551048,0.992153366,0.8916629514,4.1405260811,1.7439144004,5.7337494427,6.8812304949,8.6348640214,1.5058403923,14.1607668301,1.0,18.9550601872,1.359518502,1.4318323674,3.5751226037,1178.8408381632,3.7922425323
2019-07-09,1.3124497992,7.8097278001,126.639892905,51.3422579206,6.6607764391,290.4596162427,22.7960731816,0.8029897367,4.218206158,9.490227577,14130.0044622936,68.5238732709,3.8063364569,63.7221775993,6.6000892459,108.817492191,30.8353413655,0.9939312807,0.8924587238,4.1419009371,1.745470772,5.6977242303,6.8857652834,8.6553324409,1.5115573405,14.1643908969,1.0,18.9046854083,1.3609995538,1.4425702811,3.5675145025,1182.55243195,3.8045515395
2019-07-10,1.3113190731,7.8156862745,126.4705882353,51.4759358289,6.6521390374,290.4634581105,22.7852049911,0.8014973262,4.2188057041,9.4557040998,14130.0,68.5837789661,3.7954545455,63.5200534759,6.5895721925,108.9126559715,30.825311943,0.9922459893,0.8912655971,4.1385026738,1.7431372549,5.7395721925,6.8829768271,8.6390374332,1.5148841355,14.1599821747,1.0,19.1997326203,1.3609625668,1.444741533,3.5721925134,1181.1140819964,3.8090909091
2019-07-11,1.3057155516,7.821355782,125.7421355782,51.2210899424,6.617013735,288.7284005317,22.6894107222,0.795657953,4.1949490474,9.3759858219,14064.9977846699,68.3646433319,3.7367301728,62.9125387683,6.552060257,108.0549401861,30.6149756314,0.9848471422,0.8861320337,4.115463004,1.7330970315,5.6638901196,6.8654851573,8.5354895879,1.4965883917,13.867966327,1.0,19.1303500222,1.3547186531,1.4314576872,3.5467434648,1173.2653965441,3.7821001329
2019-07-12,1.3033857638,7.8230694037,126.0997067449,51.1499155781,6.6358304452,289.5050208833,22.740602506,0.7979027815,4.2052785924,9.3766106816,14035.9992890785,68.6412512219,3.7564205101,63.0849551231,6.5705145295,108.2644628099,30.9153114725,0.9852483782,0.888651915,4.1130365236,1.7380254154,5.7167866347,6.8810095086,8.5495423443,1.4992446459,13.95823336,1.0,19.0766906603,1.3603483516,1.4309073136,3.5514085133,1178.9656091709,3.7923220475
2019-07-13,1.3033857638,7.8230694037,126.0997067449,51.1499155781,6.6358304452,289.5050208833,22.740602506,0.7979027815,4.2052785924,9.3766106816,14035.9992890785,68.6412512219,3.7564205101,63.0849551231,6.5705145295,108.2644628099,30.9153114725,0.9852483782,0.888651915,4.1130365236,1.7380254154,5.7167866347,6.8810095086,8.5495423443,1.4992446459,13.95823336,1.0,19.0766906603,1.3603483516,1.4309073136,3.5514085133,1178.9656091709,3.7923220475
2019-07-14,1.3033857638,7.8230694037,126.0997067449,51.1499155781,6.6358304452,289.5050208833,22.740602506,0.7979027815,4.2052785924,9.3766106816,14035.9992890785,68.6412512219,3.7564205101,63.0849551231,6.5705145295,108.2644628099,30.9153114725,0.9852483782,0.888651915,4.1130365236,1.7380254154,5.7167866347,6.8810095086,8.5495423443,1.4992446459,13.95823336,1.0,19.0766906603,1.3603483516,1.4309073136,3.5514085133,1178.9656091709,3.7923220475
2019-07-15,1.3030437483,7.8268701748,125.7431892803,51.0302600053,6.6260537758,288.9874877984,22.6896796521,0.7975241814,4.2002839649,9.3675570148,13942.674594019,68.5247138167,3.7359126808,62.6495696158,6.5609193362,107.9243943562,30.8953766971,0.9824296743,0.8873901855,4.1085278197,1.7355577247,5.7021918538,6.8758541131,8.5387345816,1.4864672997,13.8623657822,1.0,18.942763333,1.3561984204,1.4218652942,3.5380246694,1179.3415564824,3.7822344485
2019-07-16,1.3047313553,7.8175175978,126.2585761383,50.8901363272,6.6540140782,290.3412634768,22.7880245924,0.8042412902,4.2159850307,9.3918738305,13939.9982179453,68.6866256794,3.7610264635,62.7260981912,6.5851376637,107.9301434554,30.8847901631,0.9868127952,0.8910273545,4.1048739196,1.7426713,5.7027532745,6.8775728415,8.5478927203,1.4873919629,13.8740978348,1.0,18.9893967745,1.3573910719,1.4216341442,3.5456651519,1178.7846386884,3.7917669072
2019-07-17,1.306642889,7.8141774409,126.1703076237,51.1297369594,6.6579580918,291.2884529648,22.8292465448,0.8055283103,4.2207757468,9.3774409273,13980.0,68.8662505573,3.7613018279,62.8288007133,6.5889433794,108.2657155595,30.9451627285,0.9893000446,0.8916629514,4.114489523,1.7439144004,5.6885421311,6.8774855105,8.5795809184,1.4872046366,13.9644226482,1.0,19.0764155149,1.3618368257,1.4274632189,3.5426660722,1181.1680784663,3.8021399911
2019-07-18,1.3061697575,7.815085592,125.802425107,51.1091298146,6.6576319544,291.0663338088,22.8120542083,0.8011144793,4.2194186876,9.365192582,13970.9967902996,68.8993402282,3.7592724679,62.9884094151,6.5865727532,107.7835235378,30.8799928673,0.9864479315,0.8915834522,4.1140335235,1.7437589158,5.6929386591,6.880171184,8.5982524964,1.4835948645,13.9917974322,1.0,19.0608059914,1.3606455064,1.4215406562,3.5433309558,1178.0492154066,3.797788873
2019-07-19,1.3054516301,7.8051843934,124.977730269,51.0270799929,6.6508106182,289.8271868876,22.7561019063,0.7984589346,4.214234812,9.3706574025,13952.0042757883,68.8174772849,3.7314270444,63.011758418,6.5811508997,107.7231427044,30.7945840014,0.9828077677,0.8907892393,4.1071619455,1.7422055942,5.6436843043,6.8784072688,8.5638695885,1.4771067166,13.9291822555,1.0,19.0220915731,1.3592553002,1.4175129164,3.5364332799,1175.0579013006,3.7921788705
2019-07-20,1.3054516301,7.8051843934,124.977730269,51.0270799929,6.6508106182,289.8271868876,22.7561019063,0.7984589346,4.214234812,9.3706574025,13952.0042757883,68.8174772849,3.7314270444,63.011758418,6.5811508997,107.7231427044,30.7945840014,0.9828077677,0.8907892393,4.1071619455,1.7422055942,5.6436843043,6.8784072688,8.5638695885,1.4771067166,13.9291822555,1.0,19.0220915731,1.3592553002,1.4175129164,3.5364332799,1175.0579013006,3.7921788705
2019-07-21,1.3054516301,7.8051843934,124.977730269,51.0270799929,6.6508106182,289.8271868876,22.7561019063,0.7984589346,4.214234812,9.3706574025,13952.0042757883,68.8174772849,3.7314270444,63.011758418,6.5811508997,107.7231427044,30.7945840014,0.9828077677,0.8907892393,4.1071619455,1.7422055942,5.6436843043,6.8784072688,8.5638695885,1.4771067166,13.9291822555,1.0,19.0220915731,1.3592553002,1.4175129164,3.5364332799,1175.0579013006,3.7921788705
2019-07-22,1.3076237182,7.8096299599,124.7436469015,51.1110120374,6.6571555952,289.7458760588,22.7677218012,0.8022113241,4.210878288,9.4016941596,13945.0022291574,68.9331252786,3.7434685689,62.9982166741,6.5871600535,107.9179670085,30.8452964779,0.9814534106,0.8916629514,4.1129736959,1.7439144004,5.6818546589,6.8807846634,8.5844850646,1.4750780205,13.8922871155,1.0,19.0295140437,1.3606776638,1.4188140883,3.5329469461,1177.2982612572,3.7877842176
